Date,AvgSpeed_1,AvgSpeed_2,Cool_1,Cool_2,Depart_1,DewPoint_1,DewPoint_2,Heat_1,Heat_2,PrecipTotal_1,PrecipTotal_2,ResultDir_1,ResultDir_2,ResultSpeed_1,ResultSpeed_2,SeaLevel_1,SeaLevel_2,SnowFall_1,StnPressure_1,StnPressure_2,Sunrise_1,Sunset_1,Tavg_1,Tavg_2,Tmax_1,Tmax_2,Tmin_1,Tmin_2,WetBulb_1,WetBulb_2
2013-10-30,7.5,6.2,0.0,0.0,7.0,52,52,12.0,9.0,0.55,1.16,15,14,6.6,5.3,30.0,30.01,0.0,29.22,29.29,6.366666666666666,16.816666666666666,53.0,56.0,63,64,43,47,53.0,53.0
2013-10-31,11.5,11.4,0.0,0.0,9.0,56,56,10.0,9.0,1.04,2.03,24,23,9.4,9.5,29.45,29.47,0.0,28.69,28.77,6.383333333333334,16.783333333333335,55.0,56.0,64,65,46,47,57.0,57.0
2014-05-01,13.4,14.0,0.0,0.0,-7.0,38,42,19.0,18.0,0.09,0.09,24,24,13.5,14.1,29.74,29.76,0.0,29.02,29.1,4.8,18.816666666666666,46.0,47.0,49,50,42,43,42.0,44.0
2014-05-02,11.5,11.9,0.0,0.0,-4.0,39,43,15.0,15.0,0.001,0.04,24,23,10.2,10.7,29.77,29.79,0.0,29.03,29.1,4.783333333333333,18.833333333333332,50.0,50.0,53,80,46,47,45.0,47.0
2014-05-03,14.7,14.1,0.0,0.0,3.0,37,39,8.0,6.0,0.0,0.0,28,28,13.8,13.3,29.77,29.77,0.0,29.07,29.13,4.766666666666667,18.85,57.0,59.0,67,68,46,49,48.0,49.0
2014-05-04,10.0,11.1,0.0,0.0,-3.0,29,31,14.0,11.0,0.0,0.0,3,4,4.8,5.6,30.01,30.01,0.0,29.31,29.37,4.733333333333333,18.866666666666667,51.0,54.0,58,61,44,47,41.0,43.0
2014-05-05,13.1,13.8,0.0,0.0,-6.0,34,36,16.0,13.0,0.05,0.01,5,5,12.6,12.5,29.98,29.98,0.0,29.26,29.31,4.716666666666667,18.883333333333333,49.0,52.0,55,59,43,45,42.0,44.0
2014-05-06,13.7,13.7,0.0,0.0,-3.0,34,38,13.0,11.0,0.0,0.0,7,7,12.6,12.9,29.95,29.94,0.0,29.21,29.26,4.7,18.916666666666668,52.0,54.0,63,63,41,45,45.0,47.0
2014-05-07,8.9,9.3,0.0,1.0,8.0,42,47,2.0,0.0,0.001,0.001,8,10,7.5,6.3,29.82,29.81,0.0,29.1,29.15,4.683333333333334,18.933333333333334,63.0,66.0,78,80,48,52,50.0,55.0
2014-05-08,14.2,14.3,5.0,16.0,14.0,55,58,0.0,0.0,0.1,0.0,21,20,13.7,13.8,29.8,29.79,0.0,29.08,29.15,4.65,18.95,70.0,81.0,89,93,51,68,63.0,66.0
2014-05-09,16.0,15.3,0.0,2.0,8.0,52,56,1.0,0.0,1.03,1.43,24,23,13.2,12.4,29.74,29.73,0.0,29.03,29.1,4.633333333333333,18.966666666666665,64.0,67.0,73,76,54,57,58.0,61.0
2014-05-10,6.9,6.8,0.0,0.0,6.0,42,44,3.0,0.0,0.0,0.0,25,20,2.9,3.1,29.91,29.9,0.0,29.19,29.26,4.616666666666667,18.983333333333334,62.0,65.0,77,77,47,52,52.0,54.0
2014-05-11,8.9,10.1,2.0,9.0,10.0,53,55,0.0,0.0,0.12,0.41,16,17,7.6,7.8,29.91,29.9,0.0,29.19,29.26,4.6,19.0,67.0,74.0,81,85,52,63,59.0,61.0
2014-05-12,12.0,12.5,9.0,11.0,17.0,64,67,0.0,0.0,2.09,0.03,19,19,6.6,11.1,29.85,29.84,0.0,29.13,29.2,4.583333333333333,19.016666666666666,74.0,76.0,84,86,64,65,67.0,70.0
2014-05-13,12.3,10.8,0.0,0.0,2.0,53,55,5.0,3.0,0.12,0.14,26,25,9.5,8.1,29.98,29.97,0.0,29.29,29.35,4.566666666666666,19.033333333333335,60.0,62.0,67,70,52,54,56.0,58.0
2014-05-14,12.0,12.5,0.0,0.0,-8.0,39,41,15.0,14.0,0.02,0.06,2,1,10.9,11.4,30.09,30.08,0.0,29.36,29.41,4.55,19.05,50.0,51.0,56,57,44,44,46.0,48.0
2014-05-15,13.6,13.6,0.0,0.0,-10.0,35,38,17.0,15.0,0.19,0.26,1,1,10.3,9.2,30.0,30.0,0.0,29.26,29.32,4.533333333333333,19.066666666666666,48.0,50.0,55,57,40,42,41.0,43.0
2014-05-16,8.0,9.1,0.0,0.0,-17.0,34,37,23.0,22.0,0.1,0.08,6,5,4.9,6.6,30.05,30.06,0.0,29.33,29.39,4.516666666666667,19.083333333333332,42.0,43.0,46,45,37,41,38.0,40.0
2014-05-17,8.5,8.2,0.0,0.0,-9.0,33,34,15.0,14.0,0.0,0.0,26,24,7.7,7.6,30.12,30.14,0.0,29.4,29.47,4.5,19.1,50.0,51.0,60,61,39,41,42.0,44.0
2014-05-18,10.5,9.2,0.0,0.0,-2.0,37,38,7.0,6.0,0.0,0.0,22,21,9.8,8.5,30.19,30.2,0.0,29.47,29.54,4.483333333333333,19.116666666666667,58.0,59.0,69,70,47,48,48.0,49.0
2014-05-19,13.3,12.0,0.0,0.0,-3.0,40,40,8.0,3.0,0.001,0.001,16,16,12.7,11.3,30.1,30.1,0.0,29.34,29.41,4.466666666666667,19.133333333333333,57.0,62.0,69,71,45,53,50.0,52.0
2014-05-20,11.1,11.9,9.0,10.0,13.0,58,60,0.0,0.0,0.82,0.64,20,20,9.9,10.5,29.86,29.85,0.0,29.12,29.19,4.45,19.15,74.0,75.0,85,87,62,63,63.0,65.0
2014-05-21,7.5,7.9,10.0,14.0,14.0,55,58,0.0,0.0,0.01,0.01,31,30,4.4,4.8,29.86,29.84,0.0,29.16,29.21,4.433333333333334,19.166666666666668,75.0,79.0,86,89,63,68,63.0,66.0
2014-05-22,6.8,7.5,0.0,0.0,1.0,47,50,3.0,3.0,0.0,0.0,5,5,4.0,5.4,30.06,30.05,0.0,29.36,29.42,4.416666666666667,19.183333333333334,62.0,62.0,70,69,53,54,54.0,56.0
2014-05-23,6.5,6.0,0.0,0.0,-2.0,43,46,6.0,5.0,0.0,0.0,5,5,6.2,5.1,30.18,30.17,0.0,29.47,29.52,4.416666666666667,19.2,59.0,60.0,69,68,48,51,51.0,52.0
2014-05-24,5.2,4.6,0.0,0.0,-1.0,42,45,4.0,3.0,0.0,0.0,6,7,3.9,3.2,30.18,30.17,0.0,29.44,29.5,4.4,19.216666666666665,61.0,62.0,74,74,47,50,52.0,53.0
2014-05-25,5.0,4.5,2.0,5.0,5.0,46,49,0.0,0.0,0.0,0.0,15,15,2.3,1.7,30.08,30.08,0.0,29.35,29.41,4.383333333333334,19.233333333333334,67.0,70.0,83,85,50,54,56.0,58.0
2014-05-26,7.5,7.7,9.0,14.0,12.0,59,62,0.0,0.0,0.0,0.08,21,21,5.9,6.3,29.98,29.97,0.0,29.25,29.31,4.366666666666666,19.25,74.0,79.0,87,90,61,67,65.0,67.0
2014-05-27,10.0,9.7,7.0,8.0,10.0,61,65,0.0,0.0,0.21,0.5,25,24,5.3,5.3,29.91,29.9,0.0,29.21,29.26,4.366666666666666,19.266666666666666,72.0,73.0,85,85,58,61,65.0,68.0
2014-05-28,9.3,9.1,0.0,1.0,1.0,49,54,1.0,0.0,0.03,0.68,4,4,9.1,8.3,30.0,29.99,0.0,29.29,29.35,4.35,19.266666666666666,64.0,66.0,71,73,56,58,55.0,59.0
2014-05-29,9.0,9.7,0.0,2.0,1.0,51,55,0.0,0.0,0.0,0.0,5,4,8.4,8.8,30.09,30.07,0.0,29.38,29.42,4.35,19.283333333333335,65.0,67.0,76,77,54,57,57.0,59.0
2014-05-30,7.0,8.0,1.0,3.0,2.0,49,53,0.0,0.0,0.0,0.0,6,7,6.1,7.1,30.15,30.13,0.0,29.44,29.49,4.333333333333333,19.3,66.0,68.0,79,79,53,57,57.0,59.0
2014-05-31,8.0,7.4,6.0,10.0,7.0,50,53,0.0,0.0,0.0,0.0,12,11,5.8,5.1,30.12,30.1,0.0,29.39,29.45,4.333333333333333,19.316666666666666,71.0,75.0,88,89,54,60,59.0,62.0
2014-06-01,13.0,12.1,12.0,16.0,13.0,59,60,0.0,0.0,0.001,0.001,18,18,12.9,12.0,29.96,29.95,0.0,29.24,29.31,4.316666666666666,19.333333333333332,77.0,81.0,90,92,63,69,66.0,68.0
2014-06-02,14.6,15.0,11.0,12.0,12.0,62,65,0.0,0.0,0.14,0.2,22,22,13.2,13.4,29.83,29.82,0.0,29.11,29.18,4.316666666666666,19.333333333333332,76.0,77.0,83,85,68,69,67.0,70.0
2014-06-03,9.8,10.5,9.0,11.0,10.0,50,53,0.0,0.0,0.0,0.0,28,29,7.2,3.7,29.89,29.88,0.0,29.18,29.24,4.3,19.35,74.0,76.0,81,82,66,70,60.0,62.0
2014-06-04,9.3,10.9,0.0,0.0,-1.0,53,56,2.0,0.0,0.19,0.12,6,6,7.8,8.5,29.85,29.84,0.0,29.13,29.18,4.3,19.366666666666667,63.0,65.0,70,72,55,58,57.0,59.0
2014-06-05,6.0,7.8,0.0,1.0,-1.0,42,44,1.0,0.0,0.0,0.0,6,6,5.0,6.5,29.95,29.94,0.0,29.23,29.29,4.283333333333333,19.383333333333333,64.0,66.0,76,75,52,56,53.0,55.0
2014-06-06,4.9,5.6,0.0,3.0,-1.0,40,42,0.0,0.0,0.0,0.0,11,9,3.9,4.8,29.98,29.97,0.0,29.26,29.32,4.283333333333333,19.383333333333333,65.0,68.0,81,82,49,54,54.0,55.0
2014-06-07,7.7,7.1,6.0,9.0,5.0,50,51,0.0,0.0,0.08,0.12,9,10,3.3,4.2,29.91,29.89,0.0,29.18,29.23,4.283333333333333,19.4,71.0,74.0,84,85,57,62,59.0,60.0
2014-06-08,14.1,15.7,0.0,0.0,-3.0,44,48,2.0,2.0,0.23,0.21,2,1,13.9,15.4,29.98,29.97,0.0,29.28,29.33,4.283333333333333,19.416666666666668,63.0,63.0,72,70,54,55,53.0,55.0
2014-06-09,8.5,8.0,2.0,3.0,1.0,48,52,0.0,0.0,0.0,0.0,4,4,7.7,6.3,29.96,29.94,0.0,29.24,29.29,4.266666666666667,19.416666666666668,67.0,68.0,78,79,55,56,55.0,58.0
2014-06-10,10.3,9.1,0.0,0.0,-6.0,51,56,4.0,0.0,1.26,0.45,3,3,10.0,8.3,29.87,29.85,0.0,29.12,29.17,4.266666666666667,19.433333333333334,61.0,65.0,66,70,56,59,55.0,59.0
2014-06-11,7.4,5.8,0.0,1.0,-5.0,55,60,3.0,0.0,0.52,0.03,34,36,6.4,2.2,29.71,29.7,0.0,29.0,29.05,4.266666666666667,19.433333333333334,62.0,66.0,67,69,57,62,58.0,62.0
2014-06-12,10.0,9.8,4.0,8.0,1.0,56,59,0.0,0.0,0.001,0.01,27,26,8.6,8.9,29.78,29.77,0.0,29.08,29.13,4.266666666666667,19.45,69.0,73.0,79,82,58,63,62.0,64.0
2014-06-13,9.8,7.5,0.0,1.0,-3.0,41,45,0.0,0.0,0.0,0.0,31,34,6.4,3.4,29.96,29.95,0.0,29.26,29.32,4.266666666666667,19.45,65.0,66.0,75,75,55,57,52.0,55.0
2014-06-14,8.3,8.6,1.0,4.0,-2.0,43,43,0.0,0.0,0.0,0.0,17,17,7.8,7.5,30.03,30.02,0.0,29.31,29.37,4.266666666666667,19.466666666666665,66.0,69.0,79,80,52,57,55.0,56.0
2014-06-15,15.7,14.5,7.0,10.0,4.0,55,58,0.0,0.0,0.0,0.001,19,19,14.3,13.4,29.89,29.89,0.0,29.17,29.24,4.266666666666667,19.466666666666665,72.0,75.0,84,86,60,64,63.0,65.0
2014-06-16,8.7,8.8,13.0,15.0,9.0,61,64,0.0,0.0,0.0,0.0,21,21,7.4,7.1,29.97,29.96,0.0,29.24,29.31,4.266666666666667,19.483333333333334,78.0,80.0,88,90,67,69,67.0,70.0
2014-06-17,12.6,13.9,19.0,21.0,15.0,64,68,0.0,0.0,0.001,0.0,22,21,9.1,11.5,29.86,29.85,0.0,29.15,29.22,4.266666666666667,19.483333333333334,84.0,86.0,91,93,77,79,70.0,74.0
2014-06-18,10.2,10.6,7.0,9.0,2.0,63,67,0.0,0.0,0.65,0.8,23,23,2.0,3.3,29.93,29.92,0.0,29.24,29.29,4.266666666666667,19.483333333333334,72.0,74.0,82,85,61,63,66.0,70.0
2014-06-19,8.2,7.6,4.0,6.0,-1.0,61,66,0.0,0.0,0.32,0.39,7,6,6.0,5.4,30.04,30.03,0.0,29.33,29.39,4.266666666666667,19.5,69.0,71.0,79,82,59,60,64.0,68.0
2014-06-20,8.5,8.8,9.0,11.0,4.0,63,67,0.0,0.0,0.01,0.03,30,29,2.6,2.6,29.94,29.93,0.0,29.23,29.28,4.266666666666667,19.5,74.0,76.0,85,86,63,66,67.0,70.0
2014-06-21,7.3,6.5,7.0,9.0,2.0,62,65,0.0,0.0,1.28,0.73,17,17,0.7,2.1,29.92,29.91,0.0,29.21,29.26,4.266666666666667,19.5,72.0,74.0,84,85,60,63,65.0,67.0
2014-06-22,4.9,5.8,8.0,9.0,3.0,61,64,0.0,0.0,0.0,0.0,7,8,4.4,4.8,29.88,29.87,0.0,29.16,29.23,4.283333333333333,19.516666666666666,73.0,74.0,82,82,63,66,64.0,67.0
2014-06-23,5.5,5.5,9.0,12.0,4.0,65,69,0.0,0.0,0.05,0.16,22,22,2.9,1.9,29.83,29.82,0.0,29.11,29.18,4.283333333333333,19.516666666666666,74.0,77.0,81,84,66,69,68.0,71.0
2014-06-24,4.7,5.7,14.0,13.0,8.0,65,70,0.0,0.0,0.41,1.15,36,15,0.8,0.9,29.85,29.83,0.0,29.15,29.21,4.283333333333333,19.516666666666666,79.0,78.0,87,85,70,70,69.0,72.0
2014-06-25,7.3,6.2,5.0,6.0,-1.0,58,63,0.0,0.0,0.001,0.02,4,4,6.8,5.3,29.98,29.96,0.0,29.28,29.34,4.283333333333333,19.516666666666666,70.0,71.0,80,79,59,62,61.0,65.0
2014-06-26,6.8,7.1,4.0,4.0,-2.0,57,60,0.0,0.0,0.0,0.0,5,6,6.2,5.5,30.04,30.03,0.0,29.34,29.38,4.3,19.516666666666666,69.0,69.0,78,77,59,60,61.0,63.0
2014-06-27,9.8,9.0,9.0,12.0,3.0,62,65,0.0,0.0,0.001,0.0,16,16,7.9,7.2,30.0,29.98,0.0,29.28,29.34,4.3,19.516666666666666,74.0,77.0,88,91,59,62,67.0,70.0
2014-06-28,12.1,11.7,14.0,17.0,8.0,67,70,0.0,0.0,0.0,0.16,18,17,11.8,11.1,29.96,29.95,0.0,29.23,29.31,4.316666666666666,19.516666666666666,79.0,82.0,87,88,71,75,70.0,73.0
2014-06-29,12.9,13.2,12.0,15.0,6.0,67,70,0.0,0.0,0.07,0.04,21,21,12.3,12.4,29.9,29.89,0.0,29.2,29.26,4.316666666666666,19.516666666666666,77.0,80.0,85,88,69,71,71.0,73.0
2014-06-30,12.6,12.7,12.0,13.0,5.0,67,71,0.0,0.0,2.6,2.06,20,19,6.3,9.0,29.77,29.75,0.0,29.05,29.1,4.316666666666666,19.516666666666666,77.0,78.0,87,88,67,68,70.0,73.0
2014-07-01,12.4,14.6,9.0,11.0,2.0,60,64,0.0,0.0,0.001,0.04,24,24,12.3,14.9,29.72,29.71,0.0,29.02,29.08,4.333333333333333,19.516666666666666,74.0,76.0,80,84,67,68,65.0,68.0
2014-07-02,9.6,9.7,0.0,1.0,-9.0,53,56,2.0,0.0,0.12,0.12,30,30,5.3,6.3,29.92,29.9,0.0,29.23,29.28,4.333333333333333,19.516666666666666,63.0,66.0,70,74,56,58,57.0,60.0
2014-07-03,6.8,7.0,1.0,1.0,-6.0,48,51,0.0,0.0,0.07,0.05,30,1,2.2,1.8,30.11,30.1,0.0,29.41,29.47,4.35,19.516666666666666,66.0,66.0,76,75,56,57,56.0,58.0
2014-07-04,7.2,7.1,4.0,5.0,-3.0,48,50,0.0,0.0,0.0,0.0,6,6,2.9,2.8,30.26,30.25,0.0,29.54,29.6,4.366666666666666,19.5,69.0,70.0,79,79,58,60,57.0,59.0
2014-07-05,8.3,9.6,4.0,6.0,-3.0,54,55,0.0,0.0,0.001,0.01,21,21,8.0,9.2,30.16,30.15,0.0,29.41,29.47,4.366666666666666,19.5,69.0,71.0,77,79,60,63,60.0,62.0
2014-07-06,12.3,12.9,10.0,13.0,3.0,63,66,0.0,0.0,0.0,0.0,22,22,11.8,12.5,29.85,29.84,0.0,29.1,29.17,4.383333333333334,19.5,75.0,78.0,87,89,63,66,68.0,70.0
2014-07-07,8.6,10.3,15.0,16.0,8.0,63,66,0.0,0.0,0.63,0.48,27,27,6.9,9.1,29.72,29.7,0.0,29.0,29.05,4.383333333333334,19.5,80.0,81.0,88,89,71,72,69.0,71.0
2014-07-08,12.0,13.0,9.0,12.0,1.0,59,62,0.0,0.0,0.54,0.48,28,27,10.9,11.5,29.7,29.69,0.0,29.01,29.07,4.4,19.483333333333334,74.0,77.0,81,84,66,70,65.0,68.0
2014-07-09,8.4,6.1,6.0,8.0,-2.0,54,58,0.0,0.0,0.0,0.0,32,1,6.8,3.0,29.93,29.91,0.0,29.25,29.31,4.416666666666667,19.483333333333334,71.0,73.0,80,81,62,64,61.0,64.0
2014-07-10,4.4,5.4,5.0,6.0,-3.0,53,56,0.0,0.0,0.0,0.0,10,9,4.1,4.5,30.13,30.11,0.0,29.42,29.49,4.416666666666667,19.483333333333334,70.0,71.0,79,78,60,63,60.0,62.0
2014-07-11,5.4,6.5,6.0,8.0,-2.0,54,54,0.0,0.0,0.01,0.001,18,17,5.1,5.5,30.14,30.13,0.0,29.42,29.48,4.433333333333334,19.466666666666665,71.0,73.0,81,83,60,63,61.0,63.0
2014-07-12,10.5,10.6,10.0,11.0,2.0,66,69,0.0,0.0,0.47,3.31,20,21,9.1,8.6,29.97,29.96,0.0,29.23,29.3,4.45,19.466666666666665,75.0,76.0,80,81,70,70,69.0,72.0
2014-07-13,9.7,10.0,12.0,14.0,4.0,61,65,0.0,0.0,0.01,0.04,28,27,8.9,9.1,29.9,29.88,0.0,29.18,29.24,4.466666666666667,19.45,77.0,79.0,85,86,68,71,67.0,69.0
2014-07-14,8.1,7.4,6.0,8.0,-2.0,54,57,0.0,0.0,0.2,0.37,31,30,7.3,5.9,29.83,29.81,0.0,29.11,29.17,4.466666666666667,19.45,71.0,73.0,80,81,61,64,61.0,63.0
2014-07-15,10.5,10.4,0.0,0.0,-11.0,50,53,2.0,1.0,0.05,0.05,30,29,10.0,10.0,29.91,29.91,0.0,29.21,29.26,4.483333333333333,19.433333333333334,63.0,64.0,70,71,55,57,56.0,58.0
2014-07-16,7.4,7.1,0.0,0.0,-10.0,47,50,1.0,0.0,0.0,0.0,2,2,3.3,3.2,30.0,30.0,0.0,29.29,29.36,4.5,19.416666666666668,64.0,65.0,72,73,55,56,55.0,57.0
2014-07-17,5.5,5.1,1.0,3.0,-8.0,50,53,0.0,0.0,0.0,0.0,12,15,3.0,2.5,30.08,30.07,0.0,29.37,29.43,4.516666666666667,19.416666666666668,66.0,68.0,78,78,54,58,57.0,60.0
2014-07-18,6.9,6.2,4.0,8.0,-5.0,53,55,0.0,0.0,0.0,0.0,14,16,5.7,4.9,30.12,30.1,0.0,29.39,29.46,4.533333333333333,19.4,69.0,73.0,79,81,59,64,60.0,62.0
2014-07-19,4.6,4.3,4.0,6.0,-5.0,52,56,0.0,0.0,0.0,0.0,11,9,4.2,3.2,30.05,30.04,0.0,29.33,29.39,4.55,19.383333333333333,69.0,71.0,80,80,57,62,60.0,63.0
2014-07-20,4.5,4.4,6.0,10.0,-3.0,56,59,0.0,0.0,0.0,0.0,22,23,4.0,3.8,30.03,30.01,0.0,29.31,29.37,4.55,19.383333333333333,71.0,75.0,82,84,60,66,63.0,65.0
2014-07-21,7.2,8.0,10.0,13.0,1.0,61,63,0.0,0.0,0.0,0.0,20,19,6.9,7.6,30.05,30.04,0.0,29.34,29.41,4.566666666666666,19.366666666666667,75.0,78.0,86,87,63,68,66.0,69.0
2014-07-22,11.9,12.9,15.0,17.0,6.0,67,70,0.0,0.0,0.01,0.19,22,21,8.3,9.6,29.97,29.96,0.0,29.27,29.34,4.583333333333333,19.35,80.0,82.0,90,91,69,72,71.0,74.0
2014-07-23,16.1,16.7,2.0,5.0,-7.0,51,56,0.0,0.0,0.0,0.0,2,2,15.7,16.4,30.12,30.12,0.0,29.41,29.47,4.6,19.333333333333332,67.0,70.0,75,76,59,64,58.0,61.0
2014-07-24,8.8,8.2,1.0,3.0,-8.0,47,52,0.0,0.0,0.0,0.0,5,4,6.2,5.0,30.11,30.1,0.0,29.39,29.44,4.616666666666667,19.316666666666666,66.0,68.0,75,75,57,60,56.0,59.0
2014-07-25,9.1,9.2,0.0,4.0,-9.0,54,57,0.0,0.0,0.001,0.001,21,21,8.4,8.7,29.98,29.97,0.0,29.24,29.31,4.633333333333333,19.3,65.0,69.0,75,77,55,60,60.0,62.0
2014-07-26,5.5,8.1,11.0,13.0,2.0,63,67,0.0,0.0,0.0,0.0,24,23,3.9,7.0,29.83,29.81,0.0,29.1,29.16,4.65,19.3,76.0,78.0,84,85,68,70,67.0,70.0
2014-07-27,15.0,14.2,11.0,13.0,2.0,59,62,0.0,0.0,0.02,0.04,30,30,12.2,11.4,29.77,29.75,0.0,29.08,29.13,4.666666666666667,19.283333333333335,76.0,78.0,87,89,65,66,66.0,68.0
2014-07-28,11.1,12.2,1.0,3.0,-8.0,48,50,0.0,0.0,0.0,0.0,36,36,9.2,10.0,30.03,30.01,0.0,29.33,29.38,4.683333333333334,19.266666666666666,66.0,68.0,73,73,59,62,56.0,58.0
2014-07-29,9.6,8.0,5.0,6.0,-4.0,53,55,0.0,0.0,0.01,0.0,30,29,8.4,4.8,30.0,29.99,0.0,29.28,29.34,4.7,19.25,70.0,71.0,81,81,58,60,60.0,62.0
2014-07-30,7.0,5.4,4.0,6.0,-5.0,54,58,0.0,0.0,0.0,0.0,33,6,2.2,1.1,30.01,30.0,0.0,29.29,29.36,4.716666666666667,19.233333333333334,69.0,71.0,79,80,59,61,60.0,62.0
2014-07-31,8.4,8.5,7.0,9.0,-2.0,55,59,0.0,0.0,0.0,0.0,26,25,8.0,7.6,30.01,30.0,0.0,29.3,29.36,4.733333333333333,19.216666666666665,72.0,74.0,84,85,59,63,62.0,65.0
2014-08-01,6.9,7.3,9.0,10.0,1.0,56,60,0.0,0.0,0.15,0.21,22,23,2.4,5.5,30.06,30.05,0.0,29.34,29.41,4.75,19.183333333333334,74.0,75.0,85,83,62,67,63.0,65.0
2014-08-02,4.2,4.6,8.0,9.0,0.0,53,56,0.0,0.0,0.0,0.0,4,5,1.6,2.6,30.11,30.1,0.0,29.4,29.46,4.766666666666667,19.166666666666668,73.0,74.0,86,84,59,63,61.0,63.0
2014-08-03,6.9,6.5,10.0,12.0,2.0,58,62,0.0,0.0,0.0,0.0,26,20,4.5,2.6,30.09,30.08,0.0,29.38,29.44,4.783333333333333,19.15,75.0,77.0,87,87,62,66,65.0,67.0
2014-08-04,7.5,8.9,12.0,13.0,4.0,60,64,0.0,0.0,2.76,1.82,33,30,0.4,3.3,30.06,30.04,0.0,29.34,29.39,4.8,19.133333333333333,77.0,78.0,87,88,67,68,65.0,69.0
2014-08-05,6.3,5.2,7.0,9.0,-1.0,62,66,0.0,0.0,0.001,0.07,3,4,4.8,2.3,30.03,30.01,0.0,29.31,29.37,4.816666666666666,19.116666666666667,72.0,74.0,80,80,64,68,65.0,69.0
2014-08-06,6.3,6.3,6.0,8.0,-2.0,54,57,0.0,0.0,0.0,0.0,3,3,5.1,4.8,30.05,30.03,0.0,29.34,29.39,4.833333333333333,19.1,71.0,73.0,80,81,62,65,61.0,64.0
2014-08-07,9.0,9.3,6.0,10.0,-2.0,56,61,0.0,0.0,0.0,0.0,8,9,8.3,8.7,30.06,30.04,0.0,29.34,29.4,4.85,19.066666666666666,71.0,75.0,81,81,61,69,63.0,66.0
2014-08-08,10.7,11.1,9.0,11.0,1.0,57,60,0.0,0.0,0.0,0.0,7,7,10.1,10.7,30.05,30.03,0.0,29.34,29.39,4.866666666666667,19.05,74.0,76.0,82,82,66,70,64.0,66.0
2014-08-09,9.1,10.5,8.0,9.0,0.0,57,59,0.0,0.0,0.0,0.0,6,6,8.6,9.7,30.07,30.04,0.0,29.34,29.39,4.883333333333333,19.033333333333335,73.0,74.0,80,80,66,68,63.0,65.0
2014-08-10,8.6,8.4,10.0,12.0,2.0,59,62,0.0,0.0,0.0,0.0,4,4,7.7,7.2,30.0,29.98,0.0,29.28,29.33,4.9,19.0,75.0,77.0,81,82,69,71,65.0,67.0
2014-08-11,6.8,8.1,10.0,11.0,2.0,63,67,0.0,0.0,0.85,1.16,32,31,4.4,4.0,29.84,29.83,0.0,29.11,29.17,4.916666666666667,18.983333333333334,75.0,76.0,82,84,67,68,67.0,69.0
2014-08-12,12.0,11.2,1.0,2.0,-7.0,55,59,0.0,0.0,0.07,0.16,32,31,11.2,9.7,29.87,29.86,0.0,29.17,29.23,4.933333333333334,18.966666666666665,66.0,67.0,70,70,61,63,59.0,62.0
2014-08-13,9.3,8.0,5.0,6.0,-3.0,55,59,0.0,0.0,0.0,0.0,31,31,4.6,3.4,29.99,29.98,0.0,29.29,29.34,4.95,18.933333333333334,70.0,71.0,82,83,57,59,61.0,63.0
2014-08-14,7.7,8.9,0.0,2.0,-7.0,48,50,0.0,0.0,0.0,0.0,5,5,7.0,7.6,30.07,30.05,0.0,29.35,29.41,4.966666666666667,18.916666666666668,65.0,67.0,72,73,57,61,56.0,58.0
2014-08-15,6.0,6.2,0.0,2.0,-7.0,50,51,0.0,0.0,0.0,0.0,24,23,5.2,5.5,30.02,30.01,0.0,29.28,29.35,4.983333333333333,18.9,65.0,67.0,78,79,52,55,58.0,59.0
2014-08-16,8.3,8.3,7.0,8.0,0.0,61,64,0.0,0.0,0.0,0.0,24,22,7.9,7.9,29.91,29.9,0.0,29.2,29.26,5.0,18.866666666666667,72.0,73.0,82,81,62,64,65.0,67.0
2014-08-17,8.5,8.6,3.0,4.0,-4.0,61,64,0.0,0.0,0.001,0.0,3,2,7.9,7.8,29.96,29.94,0.0,29.23,29.29,5.016666666666667,18.85,68.0,69.0,71,72,64,66,63.0,66.0
2014-08-18,4.9,5.7,9.0,11.0,2.0,62,66,0.0,0.0,0.0,0.0,22,23,2.8,2.7,29.85,29.84,0.0,29.12,29.18,5.033333333333333,18.816666666666666,74.0,76.0,83,85,65,67,66.0,69.0
2014-08-19,10.7,11.5,13.0,15.0,7.0,65,68,0.0,0.0,0.09,0.13,24,23,9.2,10.6,29.72,29.71,0.0,29.02,29.08,5.05,18.8,78.0,80.0,86,86,69,73,69.0,71.0
2014-08-20,7.9,8.1,11.0,13.0,5.0,63,67,0.0,0.0,0.0,0.0,25,24,7.4,7.9,29.86,29.84,0.0,29.17,29.23,5.066666666666666,18.766666666666666,76.0,78.0,86,87,66,68,68.0,71.0
2014-08-21,5.0,6.3,10.0,12.0,4.0,68,72,0.0,0.0,0.98,1.29,18,18,2.8,4.0,29.92,29.9,0.0,29.21,29.26,5.083333333333333,18.75,75.0,77.0,79,83,70,71,70.0,73.0
2014-08-22,5.1,7.3,14.0,16.0,8.0,70,73,0.0,0.0,1.58,3.17,23,23,3.4,5.7,29.92,29.91,0.0,29.21,29.28,5.1,18.716666666666665,79.0,81.0,86,87,72,74,73.0,75.0
2014-08-23,5.0,3.9,12.0,14.0,6.0,69,72,0.0,0.0,0.34,0.5,7,8,2.6,1.6,29.96,29.94,0.0,29.25,29.31,5.133333333333334,18.7,77.0,79.0,86,87,68,71,71.0,74.0
